"","X","EVTYPE","YEAR","DAMAGE","HEALTHIMPACT"
"20815",20815,"TORNADO",1951,30,0
"20816",20816,"TORNADO",1957,2500,0
"20817",20817,"TORNADO",1957,2500,0
"20818",20818,"TORNADO",1960,2500,0
"20819",20819,"TORNADO",1962,2500,0
"20820",20820,"TORNADO",1965,2500,0
"20821",20821,"TORNADO",1966,2500,0
"20822",20822,"TORNADO",1966,25000,0
"20823",20823,"TORNADO",1966,25000,0
"20824",20824,"TORNADO",1967,250000,0
"20825",20825,"TORNADO",1967,25000,0
"20826",20826,"TORNADO",1968,2.5e+07,0
"20827",20827,"TORNADO",1969,25000,0
"20828",20828,"TORNADO",1971,2500,0
"20829",20829,"TORNADO",1972,250000,0
"20830",20830,"TORNADO",1974,25000,0
"20831",20831,"TORNADO",1975,2500000,0
"20832",20832,"TORNADO",1978,25000,0
"20833",20833,"TORNADO",1983,25000,0
"20834",20834,"TORNADO",1983,2500,0
"20835",20835,"TORNADO",1983,2500,0
"20836",20836,"TORNADO",1984,2500,0
"20837",20837,"TORNADO",1984,25000,0
"20838",20838,"TORNADO",1984,25000,0
"20839",20839,"TORNADO",1984,250000,0
"20840",20840,"TORNADO",1989,25000,0
"20841",20841,"TORNADO",1989,25000,0
"20843",20843,"TORNADO",1991,250,0
"20845",20845,"TORNADO",1991,25000,0
"20846",20846,"TORNADO",1991,25000,0
"20847",20847,"TORNADO",1991,25000,0
"20848",20848,"TORNADO",1992,2500,0
"20849",20849,"TORNADO",1950,25000,2
"20850",20850,"TORNADO",1950,2500,0
"20851",20851,"TORNADO",1950,2500,0
"20852",20852,"TORNADO",1950,2500,0
"20853",20853,"TORNADO",1950,250000,1
"20854",20854,"TORNADO",1950,250000,0
"20855",20855,"TORNADO",1951,2500,0
"20856",20856,"TORNADO",1951,25000,1
"20857",20857,"TORNADO",1951,2500,0
"20858",20858,"TORNADO",1951,250,0
"20859",20859,"TORNADO",1952,250000,0
"20860",20860,"TORNADO",1952,2500000,4
"20861",20861,"TORNADO",1952,250000,6
"20862",20862,"TORNADO",1952,2500,0
"20863",20863,"TORNADO",1952,2500,0
"20864",20864,"TORNADO",1952,25000,4
"20865",20865,"TORNADO",1952,2500,0
"20866",20866,"TORNADO",1953,2500,0
"20867",20867,"TORNADO",1953,25000,0
"20868",20868,"TORNADO",1953,2500,0
"20869",20869,"TORNADO",1953,2500,0
"20870",20870,"TORNADO",1953,25000,2
"20871",20871,"TORNADO",1953,2500,0
"20872",20872,"TORNADO",1954,250,0
"20873",20873,"TORNADO",1954,30,0
"20874",20874,"TORNADO",1954,2500,0
"20875",20875,"TORNADO",1954,30,0
"20876",20876,"TORNADO",1954,25000,0
"20877",20877,"TORNADO",1954,250,0
"20878",20878,"TORNADO",1954,2500,0
"20879",20879,"TORNADO",1954,2500,3
"20880",20880,"TORNADO",1954,2500,0
"20881",20881,"TORNADO",1954,25000,0
"20882",20882,"TORNADO",1954,2500,0
"20883",20883,"TORNADO",1954,25000,1
"20884",20884,"TORNADO",1954,250,0
"20885",20885,"TORNADO",1954,25000,2
"20886",20886,"TORNADO",1954,25000,0
"20887",20887,"TORNADO",1954,25000,4
"20888",20888,"TORNADO",1954,250,0
"20889",20889,"TORNADO",1954,25000,0
"20890",20890,"TORNADO",1954,2500,0
"20891",20891,"TORNADO",1954,2500,0
"20892",20892,"TORNADO",1954,25000,0
"20893",20893,"TORNADO",1955,250000,1
"20894",20894,"TORNADO",1955,25000,0
"20895",20895,"TORNADO",1955,25000,0
"20896",20896,"TORNADO",1956,250000,0
"20897",20897,"TORNADO",1956,250000,5
"20898",20898,"TORNADO",1956,250000,1
"20899",20899,"TORNADO",1956,25000,2
"20900",20900,"TORNADO",1956,25000,0
"20901",20901,"TORNADO",1956,2500,1
"20902",20902,"TORNADO",1957,2500,0
"20903",20903,"TORNADO",1957,25000,0
"20904",20904,"TORNADO",1957,250,0
"20905",20905,"TORNADO",1957,25000,2
"20906",20906,"TORNADO",1957,25000,0
"20907",20907,"TORNADO",1957,25000,3
"20908",20908,"TORNADO",1957,25000,0
"20909",20909,"TORNADO",1957,250000,0
"20910",20910,"TORNADO",1958,2500,0
"20911",20911,"TORNADO",1960,250000,0
"20912",20912,"TORNADO",1960,250000,0
"20913",20913,"TORNADO",1960,25000,0
"20914",20914,"TORNADO",1961,250000,0
"20915",20915,"TORNADO",1961,2500,3
"20916",20916,"TORNADO",1961,25000,1
"20917",20917,"TORNADO",1961,2500000,0
"20918",20918,"TORNADO",1961,2500000,2
"20919",20919,"TORNADO",1961,25000,0
"20920",20920,"TORNADO",1961,25000,0
"20921",20921,"TORNADO",1962,250000,0
"20922",20922,"TORNADO",1962,25000,0
"20923",20923,"TORNADO",1962,2500,0
"20924",20924,"TORNADO",1962,250000,0
"20925",20925,"TORNADO",1963,25000,0
"20926",20926,"TORNADO",1963,250,0
"20927",20927,"TORNADO",1963,2.5e+07,72
"20928",20928,"TORNADO",1963,2500000,20
"20929",20929,"TORNADO",1964,250,0
"20930",20930,"TORNADO",1964,25000,0
"20931",20931,"TORNADO",1964,250000,2
"20932",20932,"TORNADO",1964,250000,4
"20933",20933,"TORNADO",1964,250000,4
"20934",20934,"TORNADO",1964,250000,0
"20935",20935,"TORNADO",1965,25000,1
"20936",20936,"TORNADO",1965,25000,0
"20937",20937,"TORNADO",1965,250000,3
"20938",20938,"TORNADO",1965,250000,3
"20939",20939,"TORNADO",1966,25000,0
"20940",20940,"TORNADO",1966,25000,0
"20941",20941,"TORNADO",1966,250000,5
"20942",20942,"TORNADO",1966,25000,1
"20943",20943,"TORNADO",1967,2500,0
"20944",20944,"TORNADO",1967,250000,0
"20945",20945,"TORNADO",1967,250000,11
"20946",20946,"TORNADO",1968,250000,1
"20947",20947,"TORNADO",1968,250000,0
"20948",20948,"TORNADO",1968,25000,0
"20949",20949,"TORNADO",1968,2500,0
"20950",20950,"TORNADO",1968,25000,0
"20951",20951,"TORNADO",1969,250000,0
"20952",20952,"TORNADO",1969,25000,0
"20953",20953,"TORNADO",1970,250000,0
"20954",20954,"TORNADO",1970,250000,0
"20955",20955,"TORNADO",1970,2500000,6
"20956",20956,"TORNADO",1970,25000,0
"20957",20957,"TORNADO",1970,25000,0
"20958",20958,"TORNADO",1970,25000,0
"20959",20959,"TORNADO",1970,2500,0
"20960",20960,"TORNADO",1970,250000,0
"20961",20961,"TORNADO",1970,25000,0
"20962",20962,"TORNADO",1970,25000,0
"20963",20963,"TORNADO",1970,25000,0
"20964",20964,"TORNADO",1970,2500000,5
"20965",20965,"TORNADO",1971,25000,0
"20966",20966,"TORNADO",1971,250000,4
"20967",20967,"TORNADO",1971,25000,0
"20968",20968,"TORNADO",1971,25000,0
"20969",20969,"TORNADO",1972,25000,0
"20970",20970,"TORNADO",1972,25000,3
"20971",20971,"TORNADO",1972,2500,0
"20972",20972,"TORNADO",1973,250000,0
"20973",20973,"TORNADO",1973,25000,3
"20974",20974,"TORNADO",1973,25000,0
"20975",20975,"TORNADO",1973,30,0
"20976",20976,"TORNADO",1973,2500,0
"20977",20977,"TORNADO",1973,25000,0
"20978",20978,"TORNADO",1973,2500,0
"20979",20979,"TORNADO",1973,25000,0
"20980",20980,"TORNADO",1973,25000,0
"20981",20981,"TORNADO",1973,250000,1
"20982",20982,"TORNADO",1973,25000,0
"20983",20983,"TORNADO",1974,25000,0
"20984",20984,"TORNADO",1974,30,0
"20985",20985,"TORNADO",1974,25000,3
"20986",20986,"TORNADO",1974,25000,0
"20987",20987,"TORNADO",1974,25000,0
"20988",20988,"TORNADO",1974,25000,0
"20989",20989,"TORNADO",1975,25000,0
"20990",20990,"TORNADO",1975,2500,0
"20991",20991,"TORNADO",1975,250,0
"20992",20992,"TORNADO",1975,250000,0
"20993",20993,"TORNADO",1975,2500,0
"20994",20994,"TORNADO",1975,250,0
"20995",20995,"TORNADO",1975,25000,0
"20996",20996,"TORNADO",1975,25000,0
"20997",20997,"TORNADO",1975,250,0
"20998",20998,"TORNADO",1975,2500,0
"20999",20999,"TORNADO",1975,2500,1
"21000",21000,"TORNADO",1975,2500000,0
"21001",21001,"TORNADO",1975,25000,1
"21002",21002,"TORNADO",1976,2500,0
"21003",21003,"TORNADO",1976,25000,0
"21004",21004,"TORNADO",1976,250,0
"21005",21005,"TORNADO",1976,25000,0
"21006",21006,"TORNADO",1976,25000,0
"21007",21007,"TORNADO",1976,25000,0
"21008",21008,"TORNADO",1976,2500000,0
"21009",21009,"TORNADO",1976,25000,0
"21010",21010,"TORNADO",1976,25000,0
"21011",21011,"TORNADO",1976,2500,0
"21012",21012,"TORNADO",1976,25000,0
"21013",21013,"TORNADO",1976,25000,0
"21014",21014,"TORNADO",1976,25000,0
"21015",21015,"TORNADO",1976,2500,0
"21016",21016,"TORNADO",1976,2500,0
"21017",21017,"TORNADO",1976,250000,8
